Loan_ID,Customer_ID,Purpose_Category,Purpose,State,Employment_Title,Employment_Level,Emp_Length_Years,Home_Ownership,Annual_Income,Income_Group,Income_Verification_Status,Verified_Income_Flag,Debt_to_Income_Ratio,DTI_Category,Total_Credit_Account,Loan_Amount,Loan_Size_Category,Interest_Rate,Interest_Rate_Category,EMI_Amount,Loan_Term_Months,Loan_Term_Category,Loan_Grade,Loan_Sub_Grade,Loan_Issue_Date,Last_Credit_Check_Date,Last_Payment_Date,Next_Payment_Due_Date,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Total_Payment,Loan_Recovered_Percent,Loan_Recovery_Category,Loan_Status,Profit_Status,Risk_Score,Risk_Category,Risk_Aggregation,Data_Validation_Flag
546440,704651,Personal,Major Purchase,FL,Jacaranda Trace/Aramark Retirment Servic,Mid,8,Rent,29865,Lower Middle (25-75K),Source Verified,1,0.1937,Medium (10-20),13,5000,Medium (5-15K),0.1112,Medium (10-20),163.98,36,Short Term,B,B3,2021-07-10,2021-05-16,2021-09-11,2021-10-11,0.167420057,0.065888498,3131,0.6262,Partially Recovered (25-75),Charged Off,Loss,0.657880431,Moderate,4.420956495,Valid
621218,796167,Personal,Major Purchase,GA,Target Distribution,Junior,3,Rent,41496,Lower Middle (25-75K),Source Verified,1,0.1544,Medium (10-20),15,6000,Medium (5-15K),0.1372,Medium (10-20),204.26,36,Short Term,C,C5,2021-11-10,2021-05-16,2021-05-13,2021-06-13,0.14459225,0.059068826,5917,0.986166667,Mostly Recovered (75-100),Charged Off,Loss,0.657835006,Moderate,4.420651243,Invalid
757964,958070,Personal,Major Purchase,NJ,Bookazine,Mid,9,Rent,21000,Low (<25K),Source Verified,1,0.1989,Medium (10-20),17,5000,Medium (5-15K),0.1599,Medium (10-20),175.77,36,Short Term,D,D2,2021-05-11,2021-10-12,2021-06-12,2021-07-12,0.238095238,0.10044,2227,0.4454,Partially Recovered (25-75),Charged Off,Loss,0.766797052,High,5.15287619,Valid
553188,712766,Personal,Major Purchase,CO,Military,Junior,4,Rent,38400,Lower Middle (25-75K),Source Verified,1,0.1256,Medium (10-20),14,4000,Small (<5K),0.1595,Medium (10-20),140.53,36,Short Term,D,D4,2021-07-10,2021-03-12,2021-10-11,2021-11-11,0.104166667,0.043915625,2087,0.52175,Partially Recovered (25-75),Charged Off,Loss,0.6569254,Moderate,4.41453869,Valid
798762,1003902,Personal,Major Purchase,IL,Southern Imperial,Mid,6,Rent,55000,Lower Middle (25-75K),Source Verified,1,0,Low ( ≤10),6,4800,Small (<5K),0.1599,Medium (10-20),168.74,36,Short Term,D,D2,2021-06-11,2021-12-12,2021-01-13,2021-02-13,0.087272727,0.036816,3037,0.632708333,Partially Recovered (25-75),Charged Off,Loss,0.67176778,High,4.514279481,Invalid
841822,1052414,Personal,Major Purchase,NY,T3 Trading Group,Junior,2,Rent,36000,Lower Middle (25-75K),Source Verified,1,0.004,Low ( ≤10),9,5000,Medium (5-15K),0.1799,Medium (10-20),180.74,36,Short Term,E,E1,2021-08-11,2021-05-16,2021-12-11,2022-01-11,0.138888889,0.060246667,721,0.1442,Poor Recovery (<25),Charged Off,Loss,0.718329318,High,4.827173016,Valid
823784,1032375,Personal,Major Purchase,CA,Reynolds Buick,Fresher,1,Mortgage,108000,Middle (75-150K),Source Verified,1,0.0216,Low ( ≤10),8,6000,Medium (5-15K),0.0749,Low (≤10),186.61,36,Short Term,A,A4,2021-08-11,2021-03-12,2021-03-12,2021-04-12,0.055555556,0.020734444,6242,1.040333333,Fully Recovered (≥100),Fully Paid,Profit,0.489642857,Moderate,3.2904,Invalid
817581,1025435,Personal,Major Purchase,NH,Genzyme,Fresher,1,Mortgage,74000,Lower Middle (25-75K),Source Verified,1,0.2096,High (>20),18,1200,Small (<5K),0.0749,Low (≤10),37.33,36,Short Term,A,A4,2021-07-11,2021-04-16,2021-08-14,2021-09-14,0.016216216,0.006053514,1344,1.12,Fully Recovered (≥100),Fully Paid,Profit,0.511372495,Moderate,3.436423166,Valid
739828,937443,Personal,Major Purchase,MO,Kansas City Fire Department,Senior,10,Mortgage,94000,Middle (75-150K),Source Verified,1,0.049,Low ( ≤10),24,3000,Small (<5K),0.0542,Low (≤10),90.48,36,Short Term,A,A1,2021-04-11,2021-05-14,2021-05-14,2021-06-14,0.031914894,0.011550638,3257,1.085666667,Fully Recovered (≥100),Fully Paid,Profit,0.418585631,Moderate,2.812895441,Valid
885067,1100604,Personal,Major Purchase,MO,Milbank,Senior,10,Mortgage,41000,Lower Middle (25-75K),Source Verified,1,0.0255,Low ( ≤10),21,12000,Medium (5-15K),0.0603,Low (≤10),365.23,36,Short Term,A,A1,2021-10-11,2021-11-14,2021-12-14,2022-01-14,0.292682927,0.106896585,13149,1.09575,Fully Recovered (≥100),Fully Paid,Profit,0.527400241,Moderate,3.544129617,Valid
832833,1042328,Personal,Major Purchase,CA,Los Angeles Unified School District,Senior,10,Mortgage,54000,Lower Middle (25-75K),Source Verified,1,0.1207,Medium (10-20),25,1400,Small (<5K),0.0542,Low (≤10),42.23,36,Short Term,A,A1,2021-08-11,2021-05-16,2021-11-12,2021-12-12,0.025925926,0.009384444,1477,1.055,Fully Recovered (≥100),Fully Paid,Profit,0.47679721,Moderate,3.204077249,Valid
845575,1056787,Personal,Major Purchase,MN,Saint Paul Public Schools,Senior,10,Mortgage,70000,Lower Middle (25-75K),Source Verified,1,0.1394,Medium (10-20),23,3000,Small (<5K),0.0542,Low (≤10),90.48,36,Short Term,A,A1,2021-08-11,2021-11-15,2021-03-12,2021-04-12,0.042857143,0.015510857,3077,1.025666667,Fully Recovered (≥100),Fully Paid,Profit,0.490502065,Moderate,3.296173878,Invalid
986844,1210824,Personal,Major Purchase,MD,Paige Industrial Services,Senior,10,Mortgage,165000,Upper Middle (150-300K),Source Verified,1,0.0501,Low ( ≤10),38,10000,Medium (5-15K),0.0603,Low (≤10),304.36,36,Short Term,A,A1,2021-10-11,2021-05-16,2021-10-14,2021-11-14,0.060606061,0.022135273,10957,1.0957,Fully Recovered (≥100),Fully Paid,Profit,0.399128582,Moderate,2.682144069,Valid
711177,904052,Personal,Major Purchase,VA,Bristol Virginia Public Schools,Senior,10,Mortgage,53000,Lower Middle (25-75K),Source Verified,1,0.274,High (>20),36,5000,Medium (5-15K),0.0542,Low (≤10),150.8,36,Short Term,A,A1,2021-04-11,2021-08-12,2021-07-12,2021-08-12,0.094339623,0.034143396,5277,1.0554,Fully Recovered (≥100),Fully Paid,Profit,0.565228308,Moderate,3.798334232,Valid
738661,936090,Personal,Major Purchase,MD,Sinai Hospital,Senior,10,Mortgage,120000,Middle (75-150K),Source Verified,1,0.0541,Low ( ≤10),21,7000,Medium (5-15K),0.0599,Low (≤10),212.93,36,Short Term,A,A2,2021-05-11,2021-02-13,2021-02-13,2021-03-13,0.058333333,0.021293,7542,1.077428571,Fully Recovered (≥100),Fully Paid,Profit,0.429810303,Moderate,2.888325238,Invalid
801307,1006872,Personal,Major Purchase,SC,Ups,Senior,10,Mortgage,69000,Lower Middle (25-75K),Source Verified,1,0.136,Medium (10-20),29,6500,Medium (5-15K),0.0599,Low (≤10),197.72,36,Short Term,A,A2,2021-07-11,2021-04-16,2021-07-14,2021-08-14,0.094202899,0.034386087,7118,1.095076923,Fully Recovered (≥100),Fully Paid,Profit,0.506632591,Moderate,3.404571014,Valid
767418,968495,Personal,Major Purchase,GA,Coffee County Board Of Education,Senior,10,Mortgage,65000,Lower Middle (25-75K),Source Verified,1,0.1494,Medium (10-20),43,6200,Medium (5-15K),0.0699,Low (≤10),191.41,36,Short Term,A,A3,2021-06-11,2021-05-16,2021-04-13,2021-05-13,0.095384615,0.035337231,6778,1.093225806,Fully Recovered (≥100),Fully Paid,Profit,0.43854932,Moderate,2.947051429,Invalid
625471,801557,Personal,Major Purchase,WI,City Of Milwaukee,Senior,10,Mortgage,78200,Middle (75-150K),Source Verified,1,0.0743,Low ( ≤10),21,6000,Medium (5-15K),0.0654,Low (≤10),184.01,36,Short Term,A,A4,2021-12-10,2021-01-16,2021-03-13,2021-04-13,0.076726343,0.028236829,6581,1.096833333,Fully Recovered (≥100),Fully Paid,Profit,0.444772365,Moderate,2.988870296,Invalid
767658,968807,Personal,Major Purchase,LA,Source Environmental Svc Inc,Senior,10,Mortgage,30000,Lower Middle (25-75K),Source Verified,1,0.2536,High (>20),40,8000,Medium (5-15K),0.0749,Low (≤10),248.82,36,Short Term,A,A4,2021-06-11,2021-06-14,2021-06-14,2021-07-14,0.266666667,0.099528,8957,1.119625,Fully Recovered (≥100),Fully Paid,Profit,0.542004535,Moderate,3.642270476,Valid
880753,1095797,Personal,Major Purchase,CA,Storm Manufacturer,Senior,10,Mortgage,51600,Lower Middle (25-75K),Source Verified,1,0.1947,Medium (10-20),13,6000,Medium (5-15K),0.089,Low (≤10),190.52,36,Short Term,A,A5,2021-09-11,2021-06-14,2021-01-14,2021-02-14,0.11627907,0.044306977,6810,1.135,Fully Recovered (≥100),Fully Paid,Profit,0.53991457,Moderate,3.628225914,Invalid
545345,703358,Personal,Major Purchase,KY,Boone County Board Of Education,Senior,10,Mortgage,54000,Lower Middle (25-75K),Source Verified,1,0.2342,High (>20),18,3500,Small (<5K),0.0788,Low (≤10),109.49,36,Short Term,A,A5,2021-08-10,2021-05-14,2021-09-13,2021-10-13,0.064814815,0.024331111,3942,1.126285714,Fully Recovered (≥100),Fully Paid,Profit,0.538642684,Moderate,3.619678836,Valid
526992,681692,Personal,Major Purchase,MI,Michigan Pipe And Valve,Senior,10,Mortgage,45673.92,Lower Middle (25-75K),Source Verified,1,0.1159,Medium (10-20),17,7000,Medium (5-15K),0.0788,Low (≤10),218.97,36,Short Term,A,A5,2021-06-10,2021-06-13,2021-06-13,2021-07-13,0.153260329,0.057530424,7883,1.126142857,Fully Recovered (≥100),Fully Paid,Profit,0.518912338,Moderate,3.487090909,Valid
660519,844795,Personal,Major Purchase,CA,C.A.N. Transport,Junior,2,Mortgage,39996,Lower Middle (25-75K),Source Verified,1,0.0876,Low ( ≤10),27,2500,Small (<5K),0.0542,Low (≤10),75.4,36,Short Term,A,A1,2021-01-11,2021-01-14,2021-01-14,2021-02-14,0.062506251,0.022622262,2714,1.0856,Fully Recovered (≥100),Fully Paid,Profit,0.47515678,Moderate,3.193053562,Valid
660531,844809,Personal,Major Purchase,KY,Hospital Corporation Of America,Junior,2,Mortgage,85000,Middle (75-150K),Source Verified,1,0.021,Low ( ≤10),31,5000,Medium (5-15K),0.0542,Low (≤10),150.8,36,Short Term,A,A1,2021-01-11,2021-09-13,2021-09-13,2021-10-13,0.058823529,0.021289412,5419,1.0838,Fully Recovered (≥100),Fully Paid,Profit,0.415826831,Moderate,2.794356303,Valid
541531,698956,Personal,Major Purchase,OH,Conneaut Area City Schools,Junior,2,Mortgage,50600,Lower Middle (25-75K),Source Verified,1,0.1589,Medium (10-20),45,8500,Medium (5-15K),0.0676,Low (≤10),261.53,36,Short Term,A,A2,2021-07-10,2021-07-13,2021-07-13,2021-08-13,0.16798419,0.062022925,9415,1.107647059,Fully Recovered (≥100),Fully Paid,Profit,0.467438779,Moderate,3.141188594,Valid
684676,874176,Personal,Major Purchase,MD,Interactive Softworks,Junior,2,Mortgage,120000,Middle (75-150K),Source Verified,1,0.1322,Medium (10-20),40,17400,Large (>15K),0.0766,Low (≤10),542.53,36,Short Term,A,A5,2021-02-11,2021-05-16,2021-03-14,2021-04-14,0.145,0.054253,19531,1.122471264,Fully Recovered (≥100),Fully Paid,Profit,0.418745961,Moderate,2.813972857,Valid
666052,851559,Personal,Major Purchase,TX,Hurricane Engineering,Junior,3,Mortgage,40000,Lower Middle (25-75K),Source Verified,1,0.0801,Low ( ≤10),18,8000,Medium (5-15K),0.0692,Low (≤10),246.73,36,Short Term,A,A3,2021-02-11,2021-07-13,2021-06-13,2021-07-13,0.2,0.074019,8832,1.104,Fully Recovered (≥100),Fully Paid,Profit,0.519395833,Moderate,3.49034,Valid
545262,703263,Personal,Major Purchase,PA,Crossett Inc,Junior,3,Mortgage,45000,Lower Middle (25-75K),Source Verified,1,0.1427,Medium (10-20),17,4500,Small (<5K),0.0714,Low (≤10),139.24,36,Short Term,A,A3,2021-07-10,2021-05-16,2021-08-13,2021-09-13,0.1,0.037130667,5013,1.114,Fully Recovered (≥100),Fully Paid,Profit,0.511726474,Moderate,3.438801905,Valid
735318,931994,Personal,Major Purchase,MN,Dorsey & Whitney,Junior,3,Mortgage,41000,Lower Middle (25-75K),Source Verified,1,0.127,Medium (10-20),12,2500,Small (<5K),0.0729,Low (≤10),77.53,36,Short Term,A,A4,2021-04-11,2021-12-14,2021-01-13,2021-02-13,0.06097561,0.022691707,2729,1.0916,Fully Recovered (≥100),Fully Paid,Profit,0.491653289,Moderate,3.303910105,Invalid
988646,1212727,Personal,Major Purchase,OH,Jpmorgan Chase,Junior,4,Mortgage,75000,Middle (75-150K),Source Verified,1,0.007,Low ( ≤10),19,15000,Medium (5-15K),0.0603,Low (≤10),456.54,36,Short Term,A,A1,2021-10-11,2021-11-12,2021-11-12,2021-12-12,0.2,0.0730464,15695,1.046333333,Fully Recovered (≥100),Fully Paid,Profit,0.458140476,Moderate,3.078704,Valid
867442,1081042,Personal,Major Purchase,NJ,Us Army,Junior,4,Mortgage,92259,Middle (75-150K),Source Verified,1,0.0921,Low ( ≤10),25,6000,Medium (5-15K),0.0542,Low (≤10),180.96,36,Short Term,A,A1,2021-09-11,2021-02-16,2021-09-14,2021-10-14,0.065034306,0.023537216,6515,1.085833333,Fully Recovered (≥100),Fully Paid,Profit,0.4481674,Moderate,3.011684927,Valid
538596,695576,Personal,Major Purchase,VA,Travelers Insurance,Junior,4,Mortgage,56000,Lower Middle (25-75K),Source Verified,1,0.2494,High (>20),30,3000,Small (<5K),0.0676,Low (≤10),92.31,36,Short Term,A,A2,2021-07-10,2021-07-11,2021-06-11,2021-07-11,0.053571429,0.019780714,3162,1.054,Fully Recovered (≥100),Fully Paid,Profit,0.541079173,Moderate,3.636052041,Invalid
564492,726312,Personal,Major Purchase,UT,Medicity,Junior,4,Mortgage,66000,Lower Middle (25-75K),Source Verified,1,0.0027,Low ( ≤10),13,2700,Small (<5K),0.0676,Low (≤10),83.08,36,Short Term,A,A2,2021-08-10,2021-01-16,2021-09-12,2021-10-12,0.040909091,0.015105455,2955,1.094444444,Fully Recovered (≥100),Fully Paid,Profit,0.431846591,Moderate,2.902009091,Valid
781975,984906,Personal,Major Purchase,CA,Qualcomm,Junior,4,Mortgage,97000,Middle (75-150K),Source Verified,1,0.0547,Low ( ≤10),23,16000,Large (>15K),0.0662,Low (≤10),491.26,36,Short Term,A,A2,2021-06-11,2021-05-16,2021-02-14,2021-03-14,0.164948454,0.060774433,17659,1.1036875,Fully Recovered (≥100),Fully Paid,Profit,0.46668341,Moderate,3.136112518,Invalid
549412,708239,Personal,Major Purchase,CA,Tuolumne County Sheriff'S Office,Junior,4,Mortgage,60000,Lower Middle (25-75K),Source Verified,1,0.0232,Low ( ≤10),9,8000,Medium (5-15K),0.0714,Low (≤10),247.53,36,Short Term,A,A3,2021-07-10,2021-03-13,2021-03-13,2021-04-13,0.133333333,0.049506,8883,1.110375,Fully Recovered (≥100),Fully Paid,Profit,0.546785431,Moderate,3.674398095,Invalid
727701,923241,Personal,Major Purchase,MO,Xtiva Financial Systems,Junior,4,Mortgage,150000,Upper Middle (150-300K),Source Verified,1,0.0657,Low ( ≤10),24,7200,Medium (5-15K),0.0729,Low (≤10),223.28,36,Short Term,A,A4,2021-04-11,2021-05-16,2021-09-12,2021-10-12,0.048,0.0178624,7765,1.078472222,Fully Recovered (≥100),Fully Paid,Profit,0.40159966,Moderate,2.698749714,Valid
624649,800470,Personal,Major Purchase,WA,Us Army,Junior,4,Mortgage,41820,Lower Middle (25-75K),Source Verified,1,0.1039,Medium (10-20),15,2500,Small (<5K),0.0691,Low (≤10),77.09,36,Short Term,A,A5,2021-12-10,2021-01-11,2021-01-11,2021-02-11,0.05978001,0.022120516,2515,1.006,Fully Recovered (≥100),Fully Paid,Profit,0.481366612,Moderate,3.234783631,Invalid
709193,901787,Personal,Major Purchase,CO,Elkhorn Construction,Junior,4,Mortgage,144000,Middle (75-150K),Source Verified,1,0.2032,High (>20),41,14700,Medium (5-15K),0.0766,Low (≤10),458.35,36,Short Term,A,A5,2021-03-11,2021-05-16,2021-04-14,2021-05-14,0.102083333,0.038195833,16500,1.12244898,Fully Recovered (≥100),Fully Paid,Profit,0.434122998,Moderate,2.917306548,Valid
527432,682232,Personal,Major Purchase,MD,Southern States,Junior,5,Mortgage,60000,Lower Middle (25-75K),Source Verified,1,0.0636,Low ( ≤10),22,7000,Medium (5-15K),0.0714,Low (≤10),216.59,36,Short Term,A,A3,2021-06-10,2021-06-13,2021-06-13,2021-07-13,0.116666667,0.043318,7798,1.114,Fully Recovered (≥100),Fully Paid,Profit,0.483826389,Moderate,3.251313333,Valid
585801,752621,Personal,Major Purchase,CA,Round Table Pizza,Junior,5,Mortgage,19200,Low (<25K),Source Verified,1,0.0163,Low ( ≤10),4,4000,Small (<5K),0.0751,Low (≤10),124.45,36,Short Term,A,A4,2021-09-10,2021-07-15,2021-06-12,2021-07-12,0.208333333,0.07778125,4302,1.0755,Fully Recovered (≥100),Fully Paid,Profit,0.599586345,Moderate,4.029220238,Invalid
875350,1089855,Personal,Major Purchase,FL,Southeastern University,Junior,5,Mortgage,34000,Lower Middle (25-75K),Source Verified,1,0.1098,Medium (10-20),7,4000,Small (<5K),0.0749,Low (≤10),124.41,36,Short Term,A,A4,2021-09-11,2021-02-14,2021-02-14,2021-03-14,0.117647059,0.043909412,4458,1.1145,Fully Recovered (≥100),Fully Paid,Profit,0.578307823,Moderate,3.886228571,Invalid
508198,655649,Personal,Major Purchase,FL,Unknown,Junior,5,Mortgage,54000,Lower Middle (25-75K),Source Verified,1,0.1142,Medium (10-20),13,14000,Medium (5-15K),0.0788,Low (≤10),437.93,36,Short Term,A,A5,2021-05-10,2021-02-13,2021-01-13,2021-02-13,0.259259259,0.097317778,15738,1.124142857,Fully Recovered (≥100),Fully Paid,Profit,0.554823003,Moderate,3.728410582,Invalid
568950,731909,Personal,Major Purchase,FL,Publix Supermarkets Inc.,Junior,5,Mortgage,95000,Middle (75-150K),Source Verified,1,0.1291,Medium (10-20),20,5000,Medium (5-15K),0.0788,Low (≤10),156.41,36,Short Term,A,A5,2021-09-10,2021-09-13,2021-09-13,2021-10-13,0.052631579,0.019757053,5631,1.1262,Fully Recovered (≥100),Fully Paid,Profit,0.459984425,Moderate,3.091095338,Valid
984507,1208119,Personal,Major Purchase,UT,Ashford University,Mid,6,Mortgage,33000,Lower Middle (25-75K),Source Verified,1,0.2676,High (>20),23,6000,Medium (5-15K),0.0603,Low (≤10),182.62,36,Short Term,A,A1,2021-10-11,2021-05-16,2021-10-14,2021-11-14,0.181818182,0.066407273,6574,1.095666667,Fully Recovered (≥100),Fully Paid,Profit,0.592496908,Moderate,3.981579221,Valid
1012794,1239952,Personal,Major Purchase,OH,Uhaul International,Mid,6,Mortgage,38400,Lower Middle (25-75K),Source Verified,1,0.1463,Medium (10-20),17,8000,Medium (5-15K),0.0662,Low (≤10),245.63,36,Short Term,A,A2,2021-11-11,2021-06-12,2021-06-12,2021-07-12,0.208333333,0.076759375,8285,1.035625,Fully Recovered (≥100),Fully Paid,Profit,0.550257316,Moderate,3.697729167,Invalid
785927,989278,Personal,Major Purchase,AL,The Citizens Bank Of Valley Head,Mid,6,Mortgage,45000,Lower Middle (25-75K),Source Verified,1,0.0851,Low ( ≤10),14,5000,Medium (5-15K),0.0699,Low (≤10),154.37,36,Short Term,A,A3,2021-06-11,2021-12-15,2021-02-12,2021-03-12,0.111111111,0.041165333,5188,1.0376,Fully Recovered (≥100),Fully Paid,Profit,0.491018896,Moderate,3.299646984,Invalid
1015173,1242604,Personal,Major Purchase,GA,Fiserv,Mid,7,Mortgage,37980,Lower Middle (25-75K),Source Verified,1,0.0496,Low ( ≤10),11,3500,Small (<5K),0.0603,Low (≤10),106.53,36,Short Term,A,A1,2021-11-11,2021-12-14,2021-12-14,2022-01-14,0.092153765,0.033658768,3835,1.095714286,Fully Recovered (≥100),Fully Paid,Profit,0.4692075,Moderate,3.1530744,Valid
831589,1040830,Personal,Major Purchase,AZ,Montavista Software Llc/Cavium Networks,Mid,7,Mortgage,120000,Middle (75-150K),Source Verified,1,0.0562,Low ( ≤10),16,12000,Medium (5-15K),0.0542,Low (≤10),361.92,36,Short Term,A,A1,2021-08-11,2021-08-14,2021-08-14,2021-09-14,0.1,0.036192,13029,1.08575,Fully Recovered (≥100),Fully Paid,Profit,0.444788265,Moderate,2.988977143,Valid
784950,988208,Personal,Major Purchase,WY,Johnson County School District #1,Mid,8,Mortgage,50000,Lower Middle (25-75K),Source Verified,1,0.1565,Medium (10-20),16,4000,Small (<5K),0.0542,Low (≤10),120.64,36,Short Term,A,A1,2021-07-11,2021-07-14,2021-07-14,2021-08-14,0.08,0.0289536,4343,1.08575,Fully Recovered (≥100),Fully Paid,Profit,0.510396939,Moderate,3.429867429,Valid
695019,886006,Personal,Major Purchase,PA,Alcoa,Mid,8,Mortgage,120000,Middle (75-150K),Source Verified,1,0.0547,Low ( ≤10),28,5000,Medium (5-15K),0.0542,Low (≤10),150.8,36,Short Term,A,A1,2021-03-11,2021-03-14,2021-03-14,2021-04-14,0.041666667,0.01508,5429,1.0858,Fully Recovered (≥100),Fully Paid,Profit,0.424323625,Moderate,2.851454762,Valid
737565,934763,Personal,Major Purchase,GA,Stephens County Hospital,Mid,9,Mortgage,65000,Lower Middle (25-75K),Source Verified,1,0.058,Low ( ≤10),37,5500,Medium (5-15K),0.0579,Low (≤10),166.8,36,Short Term,A,A2,2021-04-11,2021-07-15,2021-09-11,2021-10-11,0.084615385,0.030793846,5603,1.018727273,Fully Recovered (≥100),Fully Paid,Profit,0.470158621,Moderate,3.159465934,Valid
528519,683531,Personal,Major Purchase,MD,Oc Shorts-Hatland Inc.,Mid,9,Mortgage,51996,Lower Middle (25-75K),Source Verified,1,0.0058,Low ( ≤10),18,6000,Medium (5-15K),0.0788,Low (≤10),187.69,36,Short Term,A,A5,2021-06-10,2021-06-13,2021-06-13,2021-07-13,0.115393492,0.043316409,6757,1.126166667,Fully Recovered (≥100),Fully Paid,Profit,0.459014057,Moderate,3.084574462,Valid
696601,887783,Personal,Major Purchase,KY,Uds Llc,Fresher,0,Mortgage,78000,Middle (75-150K),Source Verified,1,0.0418,Low ( ≤10),28,5000,Medium (5-15K),0.0542,Low (≤10),150.8,36,Short Term,A,A1,2021-03-11,2021-03-16,2021-05-12,2021-06-12,0.064102564,0.0232,5210,1.042,Fully Recovered (≥100),Fully Paid,Profit,0.426464656,Moderate,2.865842491,Valid
708254,900727,Personal,Major Purchase,NY,Louis Dreyfus Highbridge Energy Llc,Fresher,0,Mortgage,135000,Middle (75-150K),Source Verified,1,0.0333,Low ( ≤10),11,6000,Medium (5-15K),0.0692,Low (≤10),185.05,36,Short Term,A,A3,2021-03-11,2021-05-12,2021-05-12,2021-06-12,0.044444444,0.016448889,6381,1.0635,Fully Recovered (≥100),Fully Paid,Profit,0.416323696,Moderate,2.797695238,Valid
986874,1210858,Personal,Major Purchase,FL,Geographic Solutions,Fresher,0,Mortgage,66000,Lower Middle (25-75K),Source Verified,1,0.1434,Medium (10-20),10,6000,Medium (5-15K),0.0751,Low (≤10),186.67,36,Short Term,A,A3,2021-10-11,2021-05-16,2021-03-14,2021-04-14,0.090909091,0.03394,6679,1.113166667,Fully Recovered (≥100),Fully Paid,Profit,0.583381262,Moderate,3.920322078,Invalid
852428,1064484,Personal,Major Purchase,MI,Breakaway Bicycles,Fresher,0,Mortgage,22000,Low (<25K),Source Verified,1,0.0545,Low ( ≤10),21,8000,Medium (5-15K),0.0699,Low (≤10),246.99,36,Short Term,A,A3,2021-08-11,2021-06-15,2021-09-14,2021-10-14,0.363636364,0.134721818,8891,1.111375,Fully Recovered (≥100),Fully Paid,Profit,0.594520717,Moderate,3.995179221,Valid
